CHSI_State_Abbr,No_Exercise,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,Influenzae,HepA,HepB,Measeles,Pertusis,Congential.Rubella,Syphilis,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol,Salmonella,Shig,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,Premature,Infant_Mortality,Brst_Cancer,Col_Cancer,CHD,ALE,All_Death,Health_Status
GA,29,23.9,28.8,25,10.6,23769,20373,6141,179.4,44.5,2,2,8,36,51,3,9,3,25,4312,4065,9011,7826,9,189,197,1803601,1,1,1,2,1,1,14.5,13.3,26.4,19,178.5,72.7,1072.3,20
GA,25.4,29.7,27.707,22.8,10.2,1529,1634,433,74.1,24.7,2,2,3,6,10,3,5,3,4,395,310,718,667,3,63,62,999473.1,1,1,1,1,1,1,14.1,11.6,13.8,18.4,143.7,74.5,1060.5,18.3
GA,33.9,26.5,29.751,23.3,4.5,2404,1399,605,6.5,0,1,1,3,11,3,3,4,3,5,401,537,934,797,5,86,18,0,1,1,1,1,1,1,11.1,5.8,17.2,12.8,218.5,73.3,1093,22.8
GA,31.902,27.665,30.13,20.7,10.4,3534,1815,470,36.7,6.1,2,1,5,14,10,3,3,3,17,373,560,974,842,3,98,34,55631,1,1,1,1,1,1,13.8,9.5,16.3,21.4,155.1,73,1056.1,21.9
GA,24.8,21.5,15.7,29.9,4.7,3010,2154,622,70.1,24.5,2,2,3,10,6,3,7,3,4,541,748,1663,1505,4,93,28,62,1,1,1,1,1,1,11.7,5.2,25.5,24,149.6,75.8,987.7,11.9
GA,24.9,26.4,27.8,22.3,7.9,9461,4684,1094,65.1,22.8,2,2,3,4,9,3,3,3,14,1322,1714,3688,4115,7,137,38,6151,1,1,1,1,1,1,13.3,12.7,23.7,18.3,106.5,75.7,933.9,14.6
GA,40.8,38.6,32.324,21.4,11.1,4785,2228,763,55.8,17.2,2,2,3,9,9,3,3,3,31,784,1035,1302,1185,3,82,28,720,1,1,1,1,1,1,14,11.5,24.2,21.8,240.6,72.8,1173.9,24.4
GA,26.952,22.794,24.848,24.558,3.9,2666,2382,730,19,14.3,2,2,7,7,22,3,3,3,5,571,617,1259,1066,5,63,29,1285023.66,1,1,1,1,1,1,13.7,10.4,37.6,19.7,201.2,73.3,1086.9,10.6
GA,32.273,29.49,29.262,19.295,10.999,1189,877,224,67,16.7,1,2,5,5,6,3,4,3,10,176,185,369,310,3,20,11,2574599.427,1,1,1,1,1,1,16.6,12.3,31.825,16.8,196,72.3,1097.2,21.201
GA,17.5,29.4,21.3,27.2,5.9,5760,2588,861,52.4,37.2,2,2,4,6,4,3,12,3,4,1017,1088,2526,2347,4,130,25,209257,1,1,1,1,1,1,10.3,7.6,25.7,15.5,166.6,76.7,880.7,10.6
GA,28.988,27.283,28.914,20.109,10.5,1911,1198,356,29.1,19.4,2,2,8,5,11,3,3,3,9,215,281,608,522,3,84,25,1687493.71,1,1,1,1,1,1,13,13,29.3,22.8,164.7,72.2,1075.5,17.4
GA,24.7,29.8,26.116,19.2,6.4,13146,9842,2829,59.7,19.9,2,2,8,24,28,3,12,3,9,2713,3785,6242,5681,8,127,62,447248,1,1,1,1,1,1,11,7.4,24.8,17.9,203.5,74.3,1045.8,14.8
GA,32.8,27.6,30.029,28.9,11.2,6091,4676,957,51,9.9,2,2,9,11,10,3,10,3,4,1387,1678,3678,3051,7,59,9,500,1,1,1,1,1,1,16.6,5.9,21.3,16.1,220.7,76.8,878.9,18
GA,27.915,23.685,27.129,21.129,6.7,1638,1061,388,37.1,0,1,2,6,12,3,3,4,3,10,230,404,652,588,3,38,23,112,1,1,1,1,1,1,11.3,11.9,28.4,17.3,231.2,73.3,1140.9,14
GA,26.2,21.3,26.1,20.9,9.2,35318,28304,5294,122.1,41.9,1,2,11,39,69,3,15,3,34,5846,6959,14150,12490,15,373,258,6994823,1,1,1,1,1,1,14.9,10.7,24.8,20.9,145.3,75.1,967.7,15.2
GA,33.44,25.694,28.312,25.475,1.9,1961,292,95,0,0,1,1,3,6,4,3,4,3,6,274,178,811,1047,3,28,17,372675,1,1,1,1,1,1,10.6,8.1,30.821,27.47,337.7,73.8,1720,22.188
GA,29.5,24.2,32.322,26.542,10.3,3259,3569,991,30.1,22.6,2,2,6,12,13,3,10,3,12,606,931,1642,1355,3,55,20,227240,1,1,1,1,1,1,13.4,11.1,29.4,18.7,247,74.3,1042.3,24.111
GA,19,19.5,21.1,21,6.9,19336,10003,1764,36.4,15.2,1,2,15,41,36,3,21,3,8,3721,3786,10737,9210,19,150,34,676058,1,1,1,1,1,1,10.7,4.6,24.1,16.9,150.6,76.7,924.2,12.1
GA,23.8,25,24.1,16.7,6.6,17193,8647,2074,92.9,47.9,2,2,7,40,43,3,13,3,19,2516,2488,6580,7720,8,231,100,556511,1,1,1,2,1,1,13.5,9.4,29.5,19.6,164.5,76,914.7,10
GA,29.919,27.333,27.25,22.143,9.416,805,505,103,61.7,30.8,2,2,3,5,3,3,3,3,6,77,137,194,162,3,11,7,0,1,1,1,1,1,1,15.7,7.1,38.709,27.7,221.1,72.3,1136.8,18.864
GA,26.8,26,27,23.6,5.8,42397,16655,6586,37.7,21.6,1,2,20,89,78,3,16,3,57,9076,6699,15024,13365,9,250,228,435562,1,1,1,1,1,1,13.8,10.2,27.5,17.2,189.3,74.8,939,13.9
GA,34.323,28.965,31.04,24.69,15.5,1172,697,340,42.9,14.3,2,1,3,10,4,3,4,3,8,162,270,403,345,3,63,26,66320,1,1,1,1,1,1,12.2,10.7,30.288,15,225,73.1,1244.2,25.167
GA,17.2,19.5,23.6,16.5,5.8,95581,49249,7852,65.7,36.9,1,2,34,265,153,3,64,3,92,17869,9978,39169,32889,31,495,210,2676206,1,1,1,2,1,1,11.5,6.4,24.9,15.5,122.6,77.4,827.5,9.6
GA,41.1,35.2,35.6,27.1,9.6,8018,3641,1323,65.5,22.7,1,2,5,4,12,3,3,3,6,1061,1490,2291,2020,3,146,48,125752,1,1,1,1,1,1,13.8,14.6,24.9,20.3,213.4,74.1,1043,24.6
GA,31.1,29.2,28,32.3,9.1,9180,5085,1189,50.1,25,1,1,3,3,15,3,6,3,10,1035,1248,2567,2231,3,180,98,3324,1,1,1,1,1,1,12.8,12.7,25.5,21.8,184.6,73.4,1055.7,24.7
GA,20.7,20.6,21.1,19.7,5.7,9706,8520,1506,155.1,40.5,2,2,9,19,14,3,18,3,9,2460,2208,6094,5350,9,261,27,1212283,1,1,1,1,1,1,10.2,5.9,26,16.8,148.2,77.8,838.3,11.2
GA,34.658,30.8,30.327,21.5,10.7,3254,1937,511,61.1,18.3,2,2,3,12,9,3,3,3,21,423,493,957,839,5,144,46,38560,1,1,1,1,1,1,12.4,8.6,32.2,23,262.5,73,1080.9,25.3
GA,28,24.7,23.9,18.9,8,10638,8286,1910,47.3,20.9,2,2,10,46,41,3,10,3,8,2546,2741,6424,5453,21,145,50,6214461,1,1,1,2,1,1,12.2,6.7,28.2,18.7,145.6,75.8,973.1,9.3
GA,27.182,24.119,26.526,22.814,5.7,1919,622,275,46.6,0,2,2,3,9,6,3,8,3,7,371,401,772,662,3,38,31,2186451.22,1,1,1,1,1,1,11.8,11.2,21.7,22.978,214.9,72.9,946.1,15.479
GA,34.29,30.611,32.867,18.3,10.3,4715,2681,720,86.3,31.8,1,2,3,23,15,4,3,3,23,688,796,1271,1105,3,83,64,1078301,1,1,1,1,1,1,17.6,14.8,26.3,18.8,160.5,72.5,1130.5,26.4
GA,30.484,25.35,27.526,24.737,8.8,2008,2013,469,43.6,12.5,1,2,6,7,6,5,3,3,3,394,380,983,875,5,43,39,1743,1,1,1,1,1,1,12.7,5.3,21.8,18.6,219.9,74.1,978.2,19.2
GA,24.764,20.9,24.653,22.371,8.2,1999,1791,396,55.7,10.1,2,2,3,13,19,5,5,3,3,409,534,1204,974,4,41,63,1556710.7,1,1,1,1,1,1,9.5,6.9,29.9,22.4,195.8,76.4,997.2,10.9
GA,26.4,24.5,28.755,19.7,6.1,5821,3366,896,66.4,28,1,2,6,9,9,3,5,3,10,761,830,1664,1454,3,64,35,5048410,1,1,1,1,1,1,9.3,10.8,29.9,27.9,128.9,73.6,1084.1,20.4
GA,22.7,21.7,22.4,16.4,5.3,107552,50053,10824,139.5,39.7,1,2,53,333,264,5,77,3,351,23451,16800,40447,34110,26,532,637,652887,1,1,1,2,1,1,13,9.2,27,18.8,121.6,76.9,802.8,11.7
GA,33.4,30.1,31.6,23.9,13,3146,2188,736,66.4,20.4,2,2,5,4,7,3,3,3,9,526,623,1184,1024,3,90,131,698837.71,1,1,1,1,1,1,14,8.2,24.9,19.2,220.4,72.8,1101.2,21.6
GA,25.747,18.8,26.378,21.335,3.1,2412,1314,373,34,17,1,2,3,9,12,3,3,3,17,339,390,704,610,3,31,18,167126,1,1,1,1,1,1,15.9,9.4,42.2,20.6,237.8,73.2,1068.1,15.56
GA,34.4,26.6,32.3,24.1,9.7,18316,11162,2964,112.8,42.2,1,2,10,17,53,3,10,3,36,2738,3666,5455,5004,3,251,175,1233405,1,1,1,1,1,1,15.5,9.7,27.6,19.5,153.8,74.8,985.3,20.6
GA,23.8,24.8,17.9,20.2,7.3,11965,7559,1827,48.8,25.7,2,2,11,37,33,3,24,3,20,3181,2395,6559,5765,10,129,47,9236,1,1,1,2,1,1,11.6,5.8,27.3,15.3,172.7,75.7,1016.2,15.4
GA,33.493,27.666,30.873,21.717,10.3,2831,1662,367,33.2,16.6,1,2,6,8,10,3,3,3,31,323,396,695,602,6,53,66,3138553,1,1,1,1,1,1,15.7,11.9,28.1,19.8,232.8,75.1,1008.5,23.623
GA,25.794,24.072,26.167,21.158,8.279,892,111,38,0,0,2,1,3,4,3,3,3,3,3,75,155,250,223,3,14,8,4792390.16,1,1,1,1,1,1,10.9,8.747,40.169,29.676,188,73.1,909,16.158
GA,32.1,26.8,21.3,25.6,11.5,4913,2911,835,29.8,4.3,2,1,3,5,5,3,10,3,3,892,1318,2756,2441,4,67,19,1485985,1,1,1,1,1,1,12.8,8.9,25.6,20.1,217.9,75.8,990.4,19.9
GA,35.3,28.5,31.926,28.1,7.8,3158,3071,949,48.1,24,1,2,4,10,10,3,3,3,32,709,622,1267,1056,3,79,29,75522,1,1,1,1,1,1,13.1,6.7,27.1,20.5,210.3,73.8,1027.1,32.2
GA,34.13,30.204,32.738,23.5,12.9,4964,2860,974,45.2,22.6,1,1,3,6,10,3,3,3,29,621,828,1302,1159,3,62,22,465142.16,1,1,1,1,1,1,14,13,27.1,23.8,195.1,72.2,1142.5,20.6
GA,30.933,27.448,29.416,21.519,9.225,2327,1297,347,69.9,26.2,2,2,3,4,9,3,3,3,16,245,381,672,593,3,46,23,11745,1,1,1,1,1,1,11.7,10,23.5,17.8,210.9,73.5,1092.1,20.945
GA,28.6,29.7,30.097,31.1,8,3275,3793,852,64,18.3,1,2,10,10,6,3,4,3,5,492,897,1396,1088,6,54,15,943061.64,1,1,1,1,1,1,11.2,10.8,26.8,20.7,157.4,75.9,907.8,26.6
GA,16.4,19.3,21.312,14.5,6.2,10473,8857,960,112.2,49.9,2,2,8,31,22,3,19,3,7,2330,3000,6312,5548,6,124,44,38718,1,1,1,2,1,1,10.8,4.6,20.8,20.1,138.2,78.9,778.4,8.6
GA,30.1,30.3,34.4,22.6,11.1,13071,12058,3154,148.6,34,2,2,13,45,17,3,7,3,11,2641,3175,5640,4839,7,105,46,8629355,1,1,1,1,1,1,12.3,8.1,22.5,17.9,196.3,74.6,1013.5,23
GA,16.3,16.2,20.3,17.6,3.7,12676,6644,924,25.6,11.4,1,2,6,39,28,3,32,3,5,2325,2996,8176,6796,25,155,35,286816,1,1,1,1,1,1,11,5.2,18,21.6,155,77.5,898.5,6.4
GA,29.5,20.2,26.384,24.2,7.1,2971,3520,806,55.6,23.2,1,2,5,10,7,3,4,3,18,600,792,1321,1105,5,88,29,12517,1,1,1,1,1,1,12.2,6.7,26.3,20.4,250.9,75.3,1017.7,15.8
GA,21,21.3,22.5,16.8,5,122672,60684,11782,151.3,62.7,1,2,63,723,401,4,89,3,935,26339,22639,54648,45880,32,743,941,1389400,1,1,1,2,1,1,13.7,8.7,29.3,20.6,152.2,74.1,942.8,10.9
GA,33.4,16.1,29.926,31.2,8.7,4572,3498,848,51.2,18.3,1,2,6,40,11,3,4,3,4,602,955,1671,1357,3,75,36,338,1,1,1,1,1,1,12.2,7.9,23.8,19,204.7,75.9,927,24.6
GA,30.67,26.27,27.954,20.784,9.525,329,468,101,37,0,1,1,3,6,3,3,3,3,6,73,109,168,134,3,9,3,933131.05,1,1,1,1,1,1,11.3,9.806,37.408,28.556,121.8,73.4,952.4,19.454
GA,24.2,27.8,23.4,23.5,11,10982,9412,1998,75.1,43.1,2,2,3,10,8,3,3,3,7,1718,2032,4326,3627,3,166,118,2572692,1,1,1,1,1,1,11.7,9.7,24,17.9,137.2,75.4,929.3,14.2
GA,25.3,24,28.392,28.9,4.7,7242,5042,1448,61.7,25.9,2,2,4,18,9,3,11,3,4,1290,1433,2986,2489,5,57,46,87152,1,1,1,1,1,1,12.8,9.4,23.8,20.8,179.3,74.3,1005.3,23.4
GA,34,28.3,32.044,27.5,9.6,4986,2720,800,36.8,16.3,2,2,6,10,9,3,4,3,24,550,783,1441,1258,6,105,51,62216,1,1,1,1,1,1,14.1,12.8,25.9,19.5,205.3,72.9,1026.2,21.4
GA,30.601,26.353,29.261,14.6,8.8,2612,2210,548,63.7,19.1,1,2,6,8,10,3,3,3,13,467,560,963,805,3,45,18,409042,1,1,1,1,1,1,12.2,12.2,29.3,24.2,210.7,75.5,1039.3,20.5
GA,22.7,19.2,20.2,19.8,5.5,92558,32496,5263,53.1,27.7,1,2,42,266,125,4,66,3,57,17829,15666,41823,35869,32,474,183,126340,1,1,1,2,1,1,10.7,6.5,23.6,16.3,115.6,78.3,837.6,9
GA,31.2,20.8,26.6,25,6.5,5281,5157,934,50.5,30.3,2,2,8,23,9,3,7,3,3,847,1135,2411,2061,8,52,8,41263,1,1,1,1,1,1,9.7,7.6,33.5,15.3,169.9,76.4,898.6,24.6
GA,28.2,24.8,27.4,20.9,7.9,23560,14391,2882,65.8,33.2,1,2,7,130,32,3,14,3,13,3586,3718,9590,8295,5,133,45,757772,1,1,1,1,1,1,5.4,8.2,19.5,19.2,153.1,76,930.5,17.4
GA,32.652,28.529,30.758,19.421,10.289,1607,1163,364,20.7,0,1,1,5,5,4,3,3,3,14,279,351,597,507,5,35,14,2437100.69,1,1,1,1,1,1,17.6,13.1,30.4,19.4,113.6,73.4,1142.2,24.741
GA,30.7,23.1,31.971,26.955,17.1,3792,3417,1004,52.9,17.6,1,1,4,9,11,3,4,3,15,704,1253,1703,1422,4,65,36,34015,1,1,1,1,1,1,11.6,6.3,21.2,19.3,222.3,73.3,1060.1,24
GA,24.5,15.7,23.319,18.3,7,2815,2486,485,50.4,14.4,2,2,6,11,8,3,7,3,9,581,582,1709,1417,3,74,19,80200,1,1,1,1,1,1,13.2,9.5,28.9,19.5,163.6,73.8,900.4,9.9
GA,24.1,21.8,27.791,29.2,10.6,2884,2976,551,49.9,16.6,1,2,3,9,8,3,7,3,24,773,698,1482,1198,4,81,14,18353,1,1,1,1,1,1,14.2,8.9,26.6,21.5,208.7,75.3,974.9,19.5
GA,29.855,27.785,28.901,19.936,9.557,1709,938,320,0,8.8,1,1,8,7,12,3,3,3,6,303,478,665,570,3,27,11,12968178,1,1,1,1,1,1,13.3,19.5,22.8,11.9,133.6,74.3,1042.1,19.974
GA,19.5,25.8,20.4,21.6,7.5,13976,10582,2319,58.4,16.1,2,2,16,51,56,3,34,3,11,4178,3112,9711,8555,14,203,83,63518,1,1,1,2,1,1,11.3,7.5,29.4,22.9,164.9,76,938.5,11.3
GA,21.7,24,33.3,25,9.7,13800,10864,2282,62.6,38.8,2,2,10,31,16,3,7,3,3,2923,2185,7370,6513,6,158,55,339405,1,1,1,1,1,1,12.2,10.3,24.5,19.4,145.1,75.7,977.4,11.8
GA,27.884,25.715,28.379,18.945,9.9,1868,1057,267,19.8,9.9,1,2,5,5,4,3,3,3,16,277,305,596,526,3,37,27,1348342.04,1,1,1,1,1,1,14,8.7,22.7,17.4,224.9,73,1044.6,16
GA,28.7,22.1,27.3,21.7,7.3,6189,4889,1348,32.5,11.5,2,2,6,31,18,3,3,3,3,1087,1496,3132,2658,6,66,15,164203,1,1,1,1,1,1,10.7,8.6,28.9,14.9,200.9,74,1039.9,20.2
GA,33.103,28.532,30.457,23.792,10.248,1719,1171,302,30.4,15.2,2,1,6,10,8,3,3,3,6,310,379,784,668,3,33,22,111357,1,1,1,1,1,1,14,11.9,26.7,27.2,247.7,74.6,1028.7,22.767
GA,34.167,29.202,30.449,23.736,11.7,2495,1492,579,45.9,15.3,2,2,3,9,4,3,5,3,13,407,481,763,642,3,104,53,482164.72,1,1,1,1,1,1,12.2,11.3,17.6,20.8,229.8,72.9,1172,22.3
GA,31.456,28.262,29.595,12.8,8.8,3551,2379,706,59.1,17.7,2,2,5,9,6,3,5,3,21,601,685,977,844,5,61,15,22255,1,1,1,1,1,1,13.2,11.7,41,23.1,224.9,73.4,1146,16.7
GA,33.11,26.826,30.247,13.1,11,1908,1081,314,45.8,11.5,2,2,5,3,3,3,3,3,12,212,330,512,455,3,26,6,30922,1,1,1,1,1,1,12.7,6.3,27.493,18.3,234.5,72.8,1117.9,24.171
GA,28.844,25.196,27.217,16.5,10.2,1539,1127,356,21,21,1,1,3,7,8,3,3,3,10,218,386,570,524,5,21,10,616956.03,1,1,1,1,1,1,13,7,18.5,21.2,149.5,74,1002.3,17.5
GA,28.331,24.689,27.118,24.737,7.8,2891,1520,544,29.8,7.5,2,2,3,10,11,3,7,3,20,634,677,1617,1372,3,67,24,804235.1,1,1,1,1,1,1,11.3,9.3,26.6,18.4,166.3,75.8,904,17.3
GA,31.957,27.719,28.831,24.121,9.23,2403,1950,518,48.8,18.3,1,2,3,5,8,3,3,3,32,509,615,993,845,5,48,20,76226,1,1,1,1,1,1,13.5,7.4,29.1,18.6,154.9,74.7,1023.2,21.81
GA,30.214,26.649,29.058,22.464,8.754,1337,648,229,39.7,0,2,2,3,4,7,3,5,3,6,157,231,447,391,3,54,23,1493244.19,1,1,1,1,1,1,11.9,10.6,27.5,22.172,180.4,73.1,1094.9,19.034
GA,31.3,28.8,32.4,22.3,8.4,7636,5749,1718,113,32,2,2,4,9,15,3,3,3,8,1239,1397,2783,2367,3,86,41,420517,1,1,1,1,1,1,13.9,8.7,23.5,17,223.2,74.5,979.7,19.7
GA,18.3,19.1,17.9,22.2,6.4,3272,1444,371,16.1,6.4,1,1,3,12,8,3,8,3,6,571,637,1841,1679,3,96,31,1485,1,1,1,1,1,1,12.7,6.4,12.4,13.9,157,74.8,809.3,10.3
GA,24.8,26.3,19.7,36.9,4.2,11681,2604,844,36.5,26.1,2,1,4,13,15,3,6,3,5,1536,1527,2957,3028,3,149,44,543866,1,1,1,1,1,1,12.7,10.7,24.1,26.1,179.7,74.1,1064.2,12.8
GA,34.667,26.974,29.437,25.238,4.7,1341,1162,271,24.4,24.4,2,2,3,6,4,3,3,3,3,265,342,513,416,3,29,10,574798.81,1,1,1,1,1,1,14,7.8,32.5,19.7,248.5,73.8,1113.4,23.863
GA,28.685,24.797,27.689,19.964,7.4,2282,517,156,9,0,2,1,3,5,4,3,3,3,13,243,314,615,568,3,35,7,1150981.39,1,1,1,1,1,1,10.7,9,28.986,20.8,150.4,73.5,1074.3,17.4
GA,27.7,24,33,24.1,9.6,14359,9035,2277,69.3,40.3,1,2,7,40,27,3,9,3,26,2090,2112,5692,5434,3,553,236,2584591,1,1,1,1,1,1,13.4,13.4,25,17.4,160.4,74.4,1028.9,13.4
GA,22.4,21.4,24.718,27.6,7.4,3055,2007,468,45.2,12.3,1,2,6,36,9,3,9,3,6,540,632,1467,1392,3,42,26,18710,1,1,1,1,1,1,9,5.4,26.3,21,184.1,76.2,962.7,14.2
GA,31.849,24.2,31.018,19,12.9,3546,2428,678,59.8,32.2,2,2,6,9,21,3,3,3,25,752,735,1274,1089,4,105,178,296688,1,1,1,1,1,1,12,13.2,34.8,20.1,148.4,72.3,1157.6,22
GA,28.8,27.477,30.202,23.2,9.8,2264,1311,462,9,18.1,2,2,5,4,8,3,5,3,14,280,370,658,541,3,46,9,1120,1,1,1,1,1,1,11.4,9.9,32.6,18.8,174.6,73.5,1031.9,23.3
GA,33.248,29.301,28.864,21.212,9.818,2743,1423,431,29.1,7.3,2,2,3,6,14,3,5,3,11,472,580,813,709,3,59,21,700336,1,1,1,1,1,1,15.6,13.1,19.7,18.4,201.9,73.2,1118.6,19.2
GA,32.9,22,28.573,27.4,7.9,3822,3024,947,25.7,7.3,1,1,8,11,16,3,4,3,8,660,812,1646,1371,8,150,120,335,1,1,1,1,1,1,12.3,5.4,30,24.4,224.3,75,1008.9,17.9
GA,32.925,30.293,29.795,22.784,9.73,1477,581,163,13.8,0,2,2,3,8,3,3,3,3,6,174,245,425,366,3,19,15,147108,1,1,1,1,1,1,15,18.8,29.6,27.8,240.6,73.8,1155.5,20.758
GA,34.92,28.07,32.045,27.159,9.3,3795,2704,711,48,8.7,2,1,8,16,13,3,4,3,37,771,950,1365,1161,13,73,31,106337,1,1,1,1,1,1,14.3,8.8,19,15.8,278.8,73.4,1069.4,25.277
GA,23.796,23.212,25.306,19.667,6.6,1114,930,200,80.3,32.1,2,2,3,5,3,3,4,3,10,141,171,376,316,3,26,14,485321.28,1,1,1,1,1,1,11.8,10.8,25.5,22.5285,186.1,75.1,945.7,12.7
GA,36.1,27.2,32.872,17.1,12.4,4741,2562,719,50.4,12.6,2,1,7,11,29,3,3,3,38,601,780,1415,1248,6,105,74,16684,1,1,1,1,1,1,16.4,12.8,19.7,20.5,231.3,72.9,1076.9,29.3
GA,31.395,27.198,29.376,26.5045,3.7,3033,1999,661,42,12.6,2,2,3,23,8,3,7,3,42,617,703,1448,1258,3,59,26,7099942,1,1,1,1,1,1,12.9,11.3,18.9,22.2,273.8,73.3,1057.9,20.957
GA,31.093,25.447,28.031,11.7,11,1540,938,344,0,0,2,1,5,3,4,3,3,3,7,251,258,534,503,3,22,13,731595.27,1,1,1,1,1,1,11.9,7.8,28.403,24.9,122.2,74,1031.9,20.556
GA,23.307,19.332,22.208,19.9,3.7,2038,2005,431,34.3,22.9,2,2,6,13,3,3,6,3,9,396,560,1058,888,3,57,20,47613,1,1,1,1,1,1,12.8,6.5,16.3,20.6,265.9,77.1,937,5.4
GA,41.8,30.3,32.13,32.3,9.6,5979,3021,1216,19.6,4.9,2,2,3,21,11,3,9,3,7,952,1319,2395,2048,5,41,11,0,1,1,1,1,1,1,11.3,5.1,19.7,17.3,158.5,74.4,962.9,27.7
GA,25.3,25.1,32.2,22.1,6.7,29325,21263,4620,114.4,48,1,2,10,37,52,3,11,3,50,5193,5743,10673,9640,11,206,151,241914,1,1,1,1,1,1,14.2,15.8,30.9,23.9,208.8,73.8,1071.7,17.7
GA,28.6,29.5,27.581,30.9,6.1,8285,6990,1819,35.8,18.5,2,2,4,21,26,3,11,3,7,2270,2040,5025,4394,3,115,88,139117,1,1,1,1,1,1,12.4,6.6,32.6,16.8,179.2,74.9,977,17.8
GA,24.8,15.6,18,16.5,5.3,2656,2374,435,94.1,20.2,2,2,3,15,11,3,9,3,3,520,709,1752,1550,14,84,55,13152,1,1,1,1,1,1,11.8,8,23.7,16.1,166.8,77.1,801.6,6.8
GA,29.145,25.224,27.475,21.2,14,1695,921,275,22,14.7,1,1,3,3,5,3,3,3,3,327,355,823,676,6,42,21,821428.34,1,1,1,1,1,1,11.8,4.1,25.4,14.1,174.4,75.5,919,17
GA,28.7,23.1,22.1,27.6,6.6,9423,4175,1106,5.3,9.8,2,1,7,26,18,3,21,3,6,2446,2207,6373,5573,5,110,36,5729,1,1,1,2,1,1,11,4.2,25.1,21.4,148.5,75.9,983.1,14.2
GA,32.687,29.028,32.231,20.2,12.6,3999,3022,929,52.4,28.2,2,2,4,16,12,4,3,3,26,768,644,1485,1421,3,69,40,31632,1,1,1,1,1,1,13.3,11.2,33.9,20.7,198.1,72.8,1090.5,21.8
GA,19.8,22.4,26.22,24.3,8.2,3068,3132,482,56.3,14.1,2,1,4,23,16,3,8,3,7,554,739,1766,1424,4,56,44,0,1,1,1,1,1,1,10.3,7.4,37.2,14.5,120.9,76.4,946.3,15.9
GA,24.8,25.553,28.792,32.1,5.4,2857,2037,766,46.7,17.5,1,2,6,9,11,3,6,3,14,388,701,1031,891,3,130,52,25480,1,1,1,1,1,1,9,6.3,27.3,20.5,192.2,73.3,1092.9,27.3
GA,28.967,24.746,27.323,22.95,8.882,1740,1649,407,12.4,0,1,2,6,7,7,3,4,3,11,420,436,972,838,3,36,13,1246506.26,1,1,1,1,1,1,13.1,4.3,15,17.3,199.1,74.7,1009.5,18.096
GA,30.3,17.9,31.743,25.8,10.6,6406,5268,1585,32.1,27.2,2,1,6,20,21,3,5,3,11,1052,1405,2385,2022,5,45,19,265687,1,1,1,1,1,1,12,7.1,36.3,14.6,222.3,73.3,1098.7,24.2
GA,23,27.7,28.129,17.8,7.3,1513,1300,312,102.7,30.8,2,2,3,7,12,3,3,3,10,253,291,602,488,5,33,9,66357,1,1,1,1,1,1,14.7,5.4,36.2,22.7,243.9,74.5,1093.6,15
GA,30.3,26.216,29.188,23.828,9.3,3004,2543,467,30.3,10.1,1,2,8,7,7,3,3,3,9,547,626,1232,991,3,81,29,13659321,1,1,1,1,1,1,13.2,12,12.6,23.2,216.2,74.6,951.2,17.7
GA,30.595,27.155,28.621,22.561,9.68,563,465,125,0,0,1,1,3,3,3,3,3,3,3,64,91,150,121,3,7,3,0,1,1,1,1,1,1,13.1,11.429,38.199,28.226,95.4,72.3,1024.6,19.958
GA,27.102,19.8,25.962,23.294,7.7,2266,2616,443,49.7,18.6,1,1,3,10,3,3,5,3,3,352,564,1012,801,5,34,6,1069,1,1,1,1,1,1,10.9,5.8,23.2,20,147.3,76.9,901.9,21.5
GA,34.603,30.505,31.497,22.397,11.567,1701,1068,249,27.4,13.7,2,2,5,6,4,3,5,3,8,210,212,426,385,3,21,9,44000,1,1,1,1,1,1,16.8,18.7,24.9,29.6,196.9,72.3,1222.1,26.667
GA,30.6,27.7,28.7,27.3,9.3,34098,20150,6218,153.8,111.9,2,2,14,42,45,3,13,3,69,6444,5305,11316,10262,14,302,170,11253898,1,1,1,2,1,1,12.8,10.7,28,20.1,174.1,72.7,1129.7,18
GA,21.5,22.9,26.13,17.1,11.6,9397,6544,1258,86.6,36.9,1,2,7,23,20,3,17,3,9,2261,1759,4609,4062,6,122,48,11366,1,1,1,2,1,1,10.9,3.2,25.7,19.3,158.1,76.4,951,13.9
GA,32.01,28.992,28.408,23.478,9.46,733,401,102,24.3,0,1,1,3,3,3,3,3,3,5,114,142,242,210,3,13,4,10621,1,1,1,1,1,1,13.8,9.7,34.275,28.8338,239.4,73.8,1176,20.82
GA,33.103,29.377,31.246,13.7,12.7,2731,1985,481,25.9,25.9,2,1,3,5,8,3,3,3,24,392,514,911,808,3,57,12,944,1,1,1,1,1,1,13,13.2,35.7,30.7,205.5,72.8,1048.5,25
GA,29.114,27.419,28.641,20.028,8.7,1965,1473,332,97.6,43.4,2,2,6,7,8,3,3,3,14,231,238,552,465,3,44,57,679533.07,1,1,1,1,1,1,13,10.9,27.2,24.9,189.4,73.6,1040.8,19.5
