State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,Influenzae,HepA,HepB,Measeles,Pertusis,Congential.Rubella,Syphilis,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol,Salmonella,Shig,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,Premature,Infant_Mortality,Brst_Cancer,Col_Cancer,CHD,ALE,All_Death,Health_Status
45,17,Calhoun,South Carolina,SC,44,17.6,33.1,-1111.1,20.8,10.6,2489,1447,385,19.9,26.5,1,2,3,7,3,3,5,3,12,545,509,899,715,3,28,7,2298026,1,1,1,1,1,1,12.2,10.4,17.5,23,175.5,74.3,946.4,14.9
45,19,Charleston,South Carolina,SC,5,20.7,21,25.2,22,8.3,45735,36531,8107,182.8,75.1,1,2,16,60,75,3,67,3,38,9332,9958,19363,16366,13,523,305,3164090,1,1,1,1,1,1,15,10,23.5,20.9,149.2,75.6,918.4,12.4
45,21,Cherokee,South Carolina,SC,28,36.9,25.7,30.4,27.1,8.4,7881,5797,2036,42.7,14.9,1,2,6,11,10,3,10,3,11,2034,2036,3119,2535,5,65,5,327772,1,1,1,1,1,1,17.6,12.4,31.5,25.8,204.8,74.1,1066.2,16.4
45,23,Chester,South Carolina,SC,33,26,33.2,34.3,32.4,8.1,4786,4298,1334,51.2,30.1,2,1,3,5,4,3,6,3,40,1539,1061,1921,1546,3,48,17,656207,1,1,1,1,1,1,13.6,9.2,20,23.6,243.2,73.8,995.3,23.5
45,25,Chesterfield,South Carolina,SC,33,35.5,27.3,31.1,29.2,9.5,6920,4957,1646,43.7,23,1,2,3,6,7,3,6,3,7,1779,1581,2526,2058,3,77,19,310145,1,1,1,1,1,1,17.6,8.7,21.4,17.7,256.4,72.3,1042.5,24
45,27,Clarendon,South Carolina,SC,52,33.6,23.5,34.6,26.6,10.7,5995,4087,1253,59.9,18,1,2,3,3,9,3,3,3,24,1261,1152,1962,1682,5,51,18,66591,1,1,1,1,1,1,19.8,11.8,24.7,23.6,143,74,971,21.9
45,29,Colleton,South Carolina,SC,51,28.5,32.8,30.2,29.2,11.9,7496,4609,1560,68.2,22.7,1,2,5,10,11,3,9,3,9,1217,1715,2279,1876,5,74,28,2154972,1,1,1,1,1,1,13.6,9.8,22.5,21.9,162.5,73.6,1013.7,19.9
45,31,Darlington,South Carolina,SC,8,28.1,28.6,32.6,27.2,11.6,11382,7671,2297,72.8,25.2,1,2,3,13,25,3,8,3,29,2774,2363,3898,3168,3,101,48,3314738,1,1,1,1,1,1,16.2,12.5,33,21,184.3,72.2,1119.1,19.2
45,33,Dillon,South Carolina,SC,53,36.9,28,28.7,25.5,8.5,7091,3482,1269,54.9,16.1,1,2,3,3,5,3,3,3,14,1350,1054,1735,1491,3,66,31,1352,1,1,1,1,1,1,16.7,9,39.1,22.6,184.8,71.9,1172.1,21.6
45,35,Dorchester,South Carolina,SC,20,25.3,27,26.5,22.1,7.1,12899,9563,2848,51.4,38.1,1,2,5,18,28,3,22,3,9,2843,4138,6509,5577,22,203,46,327820,1,1,1,1,1,1,13.2,8.4,18.8,23.2,169,75.1,961.8,15.2
45,37,Edgefield,South Carolina,SC,42,24.6,28.4,-1111.1,23.2,6.4,3277,2068,546,27.4,15.7,2,1,3,17,10,3,9,3,13,826,808,1532,1265,3,66,21,120000,1,1,1,1,1,1,13.4,11.2,28.7,24.8,256.8,74.7,955.5,22.8
45,39,Fairfield,South Carolina,SC,68,31,32,-1111.1,19.7,12.3,3878,2933,728,54.1,16.6,1,2,3,10,11,3,6,3,40,915,760,1407,1133,3,51,20,30865,1,1,1,1,1,1,16.6,9.5,29.1,22.9,327.9,72.5,1216.2,22.7
45,41,Florence,South Carolina,SC,7,30,27.4,29.8,26.5,9.7,20012,15499,4514,109.1,46.5,1,2,4,27,27,3,11,3,20,5660,3433,7583,6313,8,141,98,5078705,1,1,1,1,1,1,15.5,11.5,26,21.2,214,72.7,1034.7,18.3
45,43,Georgetown,South Carolina,SC,8,20.8,24.9,32.7,22.6,6.8,9508,11540,2335,64,32.8,1,2,3,11,21,3,116,3,12,2478,1645,3638,2860,7,167,58,6739414,1,1,1,1,1,1,14.1,11.7,25.9,15.7,161.2,74.8,886.3,14.4
45,45,Greenville,South Carolina,SC,4,21.5,21.8,25.7,21.1,7.3,46056,46311,10506,120.5,39.3,1,2,14,56,50,3,39,3,29,11607,14697,23815,19292,20,309,91,1023343,1,1,1,1,1,1,12.8,5.5,25.6,18.2,153.8,76.1,898.9,14.1
45,47,Greenwood,South Carolina,SC,24,25.8,28.4,29.1,20.9,9.2,9540,9517,2033,147.1,45.6,1,2,3,15,14,3,26,3,13,3009,2401,3952,3315,6,117,29,306925,1,1,1,1,1,1,15.3,11.5,35.2,17.7,172.4,74.6,956.4,15.2
45,49,Hampton,South Carolina,SC,68,29.3,33.1,-1111.1,17.9,11.3,4031,2865,966,37.5,28.1,1,2,3,9,12,3,6,3,29,689,604,1230,1031,3,48,19,1514496,1,1,1,1,1,1,13.9,8.2,32.2,17.6,222.8,74.7,1021,23.7
45,51,Horry,South Carolina,SC,6,22.3,25.1,28.6,31.3,7.7,32165,28003,5824,61.2,27.8,1,2,5,31,59,3,64,3,51,6729,5039,13838,10731,7,339,124,1559072,1,1,1,1,1,1,13.1,8.6,25.9,18.8,159.4,75.5,889.7,16.3
45,53,Jasper,South Carolina,SC,67,31.5,28.6,-1111.1,30.6,10.3,4334,1791,565,51.4,4.7,1,2,3,11,10,3,6,3,28,526,625,1231,1028,5,52,21,20133,1,1,1,1,1,1,13.2,8.7,25.7,21.7,160.7,74.7,911,21.7
45,55,Kershaw,South Carolina,SC,28,29.9,29.3,34.4,31.6,10.6,7314,7117,1614,56.7,28.3,1,2,3,12,21,3,18,3,13,1918,1655,3311,2674,5,75,12,1110038,1,1,1,1,1,1,14.3,6.5,22.2,24.7,179.4,74.9,954.1,17.2
45,57,Lancaster,South Carolina,SC,22,30,28.5,27.9,24.7,8.4,8569,7103,2085,42.8,25.4,2,2,3,13,10,3,6,3,35,2572,2047,3703,2975,6,124,79,693678,1,1,1,1,1,1,15.2,10.4,24,18.2,217.6,73.8,1008.3,15.3
45,59,Laurens,South Carolina,SC,22,30.1,30.8,35.3,28.2,9.8,10294,7481,2815,55.5,15.6,1,2,3,10,10,3,6,3,15,2286,2877,4131,3386,4,82,25,162084,1,1,1,1,1,1,15.1,9.7,24.1,21.6,191.9,74.4,1013.2,21.4
45,61,Lee,South Carolina,SC,69,26,30.3,-1111.1,20.4,20.8,3877,2198,643,9.7,9.7,1,1,3,8,8,3,6,3,39,814,746,1218,1029,3,55,24,260831,1,1,1,1,1,1,17.5,17,34.5,25.3,177.9,74.3,1036,26.6
45,63,Lexington,South Carolina,SC,11,20.7,23.1,26.2,25,6.7,26740,22830,4524,69.7,28.5,1,2,7,17,22,3,29,3,19,6234,5822,13695,11085,13,167,69,1781882,1,1,1,1,1,1,11.1,7.1,24,20.4,156.1,76.2,907.5,13.8
45,65,McCormick,South Carolina,SC,44,-1111.1,-1111.1,-1111.1,19.6,-1111.1,1069,1802,333,29.7,29.7,1,1,3,8,4,3,8,3,11,400,289,645,491,3,36,6,7,1,1,1,1,1,1,16.7,15.6,31.4,18.7,178.9,76.8,977.7,-1111.1
45,67,Marion,South Carolina,SC,53,31.7,34.9,44.6,25.9,11.5,7893,4574,1468,60.2,14.3,1,2,3,3,6,3,3,3,16,1968,1325,2012,1701,3,71,19,113787,1,1,1,1,1,1,17.3,15.8,32.7,25.7,223.6,71.4,1121.1,24.2
45,69,Marlboro,South Carolina,SC,52,43.3,35.4,36.8,35.7,10.9,5381,3460,1297,28.6,21.4,1,1,3,5,5,3,5,3,11,1498,963,1639,1356,3,52,15,1042021,1,1,1,1,1,1,20.6,10.6,25.2,30.3,176,69.6,1235.8,23.9
45,71,Newberry,South Carolina,SC,49,34,25.4,36,23.5,11.4,5441,5338,1197,67.1,21.5,1,2,3,8,6,3,11,3,6,1253,1137,2203,1797,3,41,12,1084184,1,1,1,1,1,1,17,11.1,29.1,24.4,135.9,75.8,952.1,20.8
45,73,Oconee,South Carolina,SC,21,22.9,22.4,30.7,23.5,9.1,8325,10980,2529,64.7,27.3,2,2,3,20,12,3,13,3,4,2780,2307,4210,3245,11,75,15,281349,1,1,1,1,1,1,12.3,6.4,26.3,21.9,154.5,76.5,883.3,16.9
45,75,Orangeburg,South Carolina,SC,8,30,35.2,35.7,21,9.9,16341,12006,3009,67.3,26,1,2,7,21,36,3,11,3,52,3983,3834,5321,4815,3,176,50,3790490,1,1,1,1,1,1,16.1,11.4,27,22.9,164.3,72.8,1015.9,20.6
45,77,Pickens,South Carolina,SC,14,26.4,20.1,25,24.1,7.8,13335,13473,3550,74,25.5,2,2,4,11,13,3,17,3,7,3829,3181,6808,6418,5,75,17,219593,1,1,1,2,1,1,13.2,7.5,19.1,15.8,161,76.7,856.5,15.8
45,79,Richland,South Carolina,SC,5,20.1,22.2,25.5,20.1,7.9,42449,31683,7116,127,56.8,1,2,10,68,82,3,49,3,97,10328,8319,19776,18017,11,489,251,9751876,1,1,1,2,1,1,14.7,7.7,29.3,18.4,159.3,74.7,960.2,13.2
45,81,Saluda,South Carolina,SC,64,25.6,28.6,-1111.1,25,11.8,3520,1973,505,15.9,15.9,1,1,3,6,5,3,6,3,9,660,574,1122,906,3,38,13,50050,1,1,1,1,1,1,13.4,11.9,29.4,20.3,242.3,74.7,978.2,24.6
45,83,Spartanburg,South Carolina,SC,14,27.9,25.1,28.3,25.3,8.2,34411,31904,9699,87.7,30.7,1,2,11,30,33,3,28,3,30,10043,7900,15646,12705,9,175,34,2212665,1,1,1,2,1,1,15.7,7.8,33.3,19,170.9,74.4,989.7,17.1
45,85,Sumter,South Carolina,SC,7,27.6,27.5,26.9,24.1,9.7,16527,11741,2768,54,30.3,1,2,4,17,25,3,7,3,67,4158,2434,5925,5118,6,142,99,885798,1,1,1,1,1,1,14.4,9.7,23.5,19.7,178.8,74.3,951.6,18.7
45,87,Union,South Carolina,SC,50,32.4,31.9,42.5,28.5,12.5,3700,4507,1563,70.1,21,2,2,3,4,10,3,3,3,12,1433,1050,1694,1296,3,52,7,25905,1,1,1,1,1,1,17.3,9.3,31.1,21.9,203.1,73,1027.7,28.2
45,89,Williamsburg,South Carolina,SC,51,28.9,39.5,-1111.1,24,10.9,7654,4138,1586,25.4,11.3,1,1,3,11,12,3,10,3,7,1841,1251,2027,1719,3,52,26,31429,1,1,1,1,1,1,16.7,17.2,34,19.9,194.2,72.3,1064.9,25.1
45,91,York,South Carolina,SC,14,23,22.2,27.1,25.1,7.6,21427,18656,3845,50.5,26.3,1,2,7,21,46,3,18,3,51,6353,6808,11050,9314,7,186,125,3064700,1,1,1,1,1,1,11.4,7.9,22.3,24.7,164.6,75.7,925.9,12.9
46,3,Aurora,South Dakota,SD,82,32.1,24.3,34.1,14.6,7,504,576,47,0,34.5,1,2,3,3,3,3,3,3,3,58,43,160,104,12,6,5,-2222,1,1,1,1,1,1,12.3,-1111.1,59,27.1,125.8,78.8,816.3,12.1
46,5,Beadle,South Dakota,SD,58,25.2,25.1,27.8,20.3,7.7,1561,3139,437,94.4,50.3,2,2,3,6,5,3,5,3,3,404,416,911,554,17,53,13,505,1,1,1,1,1,1,10.2,4.6,24.1,22.3,154.7,78.5,775.1,14.3
46,7,Bennett,South Dakota,SD,86,22.4,22.7,33.4,28.8,5.1,864,371,58,0,27.9,1,1,3,6,3,3,5,3,3,93,63,176,137,3,8,33,-2222,1,1,1,1,1,1,12.2,3.3,-1111.1,-1111.1,149.4,66.6,1017.7,17.3
46,9,Bon Homme,South Dakota,SD,58,27.9,22.3,31.4,16,6,689,1438,95,56.4,56.4,2,1,3,3,3,3,3,3,3,130,133,418,260,8,19,21,20185,1,1,1,1,1,1,7.9,3.4,19.9,20,199.4,78.3,701,19.3
46,11,Brookings,South Dakota,SD,28,19.5,21.2,17.3,18.2,3.9,2099,2970,335,56.9,32,2,2,3,7,3,3,4,3,3,576,410,1630,1456,19,31,7,536940,1,1,1,1,1,1,8.5,2.5,23.7,18.5,160.7,80.3,689,8.2
46,13,Brown,South Dakota,SD,26,21.9,24.9,23.7,20.3,6.7,3166,5680,669,77.8,60.5,2,2,5,4,3,3,6,3,3,704,593,1981,1271,18,62,7,122909,1,1,1,1,1,1,8.7,7.4,15.9,19.3,184.8,78.1,773.8,14.8
46,15,Brule,South Dakota,SD,40,29.7,26.1,29.2,18.6,10.2,771,892,116,135,38.6,2,2,3,3,3,3,3,3,3,102,76,280,189,7,14,32,-2222,1,1,1,1,1,1,10.1,1.7,25.8,22.7,150.2,78.8,717.7,13.9
46,17,Buffalo,South Dakota,SD,86,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,587,103,36,47.6,47.6,2,2,3,15,3,3,7,3,3,92,33,95,81,5,9,74,-2222,1,1,1,1,1,1,16,19.6,-1111.1,-1111.1,295.3,77,1822.6,-1111.1
46,19,Butte,South Dakota,SD,85,28.1,25.4,27.5,25,8,1668,1437,243,42.9,42.9,2,2,3,11,5,3,4,3,3,186,195,517,339,6,15,10,-2222,1,1,1,1,1,1,11.3,7.3,21.7,28.3,210.3,77.5,894,18.7
46,21,Campbell,South Dakota,SD,84,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,308,647,48,0,0,2,1,3,3,3,3,5,3,3,36,32,91,53,10,6,3,0,1,1,1,1,1,1,7.3,-1111.1,-1111.1,-1111.1,156.9,74.6,552.1,-1111.1
46,23,Charles Mix,South Dakota,SD,74,25.1,28.7,27.5,21.2,10.1,1755,1535,144,21.8,32.6,2,1,3,12,3,3,12,3,6,192,420,477,323,11,32,81,-2222,1,1,1,1,1,1,12.1,12.3,19.7,16.6,174.2,78.3,865.7,18.9
46,25,Clark,South Dakota,SD,84,-1111.1,22.9,31.2,15.8,6.1,555,887,62,0,26.3,2,1,3,3,3,3,3,3,3,95,56,219,136,5,11,3,-2222,1,1,1,1,1,1,10.7,-1111.1,-1111.1,30.2,182.4,78.8,743.2,12.1
46,27,Clay,South Dakota,SD,44,16.3,22.8,19.9,18.5,3.9,1381,1299,164,84.6,30.8,2,2,3,9,3,3,6,3,3,262,238,755,723,11,46,10,-2222,1,1,1,1,1,1,9.8,4.9,29.6,18.2,238.7,78.3,837.2,6.9
46,29,Codington,South Dakota,SD,31,23.8,23,21.7,23.8,5,1959,3828,542,100,53.8,2,2,3,3,3,3,5,3,3,599,315,1444,919,10,32,4,73474,1,1,1,1,1,1,11.3,3.4,30.2,19.4,167.4,78.6,758.3,12.1
46,31,Corson,South Dakota,SD,86,34.2,38.3,23.8,28.5,13.8,1331,862,114,0,22.9,1,2,3,8,3,3,3,3,3,109,63,209,167,3,22,38,-2222,1,1,1,1,1,1,14.1,8.4,-1111.1,-1111.1,212.7,74.6,1128.9,19.6
46,33,Custer,South Dakota,SD,80,24,18.7,30.9,20.1,6.7,966,1237,199,88.6,25.3,2,2,3,8,6,3,5,3,3,177,208,461,289,6,17,6,-2222,1,1,1,1,1,1,9.6,7.1,-1111.1,15.5,193.7,77.6,815.3,11.6
46,35,Davison,South Dakota,SD,60,25.5,20.2,21.4,21.8,6.9,1498,3082,471,101.2,53.3,2,2,3,8,3,3,8,3,3,368,351,1047,698,16,60,14,50118,1,1,1,1,1,1,12.3,7.2,24.7,24.9,163.7,78.8,777,11.6
46,37,Day,South Dakota,SD,84,27.4,24,31.2,19.4,4.9,797,1372,105,69.5,34.7,2,1,3,5,3,3,5,3,3,186,185,329,199,5,10,8,12137,1,1,1,1,1,1,10.3,13.2,31.3,25.6,300.2,76.8,924,15.3
46,39,Deuel,South Dakota,SD,58,22.4,21.2,22.6,16.7,7.7,476,879,65,46.6,23.3,2,1,3,3,3,3,3,3,3,117,79,246,150,5,14,4,60,1,1,1,1,1,1,12.5,13.6,-1111.1,24.6,157.7,78.8,720.6,16.3
46,41,Dewey,South Dakota,SD,86,25.9,31.4,25.7,38.9,12.1,1701,567,95,64.9,16.2,1,1,3,49,3,3,6,3,3,276,96,287,237,3,20,116,-2222,1,1,1,1,1,1,13.1,11.4,-1111.1,31.1,190.9,74.6,1109.8,19.4
46,43,Douglas,South Dakota,SD,43,32.9,18.7,23.3,17,6.2,456,757,45,30.2,30.2,2,2,3,4,3,3,5,3,3,59,62,189,116,9,17,3,-2222,1,1,1,1,1,1,6.3,-1111.1,-1111.1,27.2,128.9,78.8,677.2,16.8
46,45,Edmunds,South Dakota,SD,81,32.5,30.4,38.4,14.5,9,534,869,43,24.3,0,2,1,3,3,3,3,6,3,3,72,56,232,139,9,8,5,-2222,1,1,1,1,1,1,5.9,-1111.1,31.7,34.3,171.6,77,736.1,18.3
46,47,Fall River,South Dakota,SD,84,22.8,25,34.4,19.7,10.9,1097,1643,365,95.2,54.4,2,2,3,4,3,3,9,3,3,157,336,434,257,4,26,11,-2222,1,1,1,1,1,1,10.3,3.2,29.9,17.8,223.2,77.6,954,18.1
46,49,Faulk,South Dakota,SD,81,32.4,23.1,-1111.1,10.4,6.3,336,639,35,0,0,2,1,3,3,3,5,6,3,3,47,38,136,82,10,9,6,-2222,1,1,1,1,1,1,7.7,-1111.1,-1111.1,22.5,132,77,677.3,15
46,51,Grant,South Dakota,SD,40,28.6,25,31.4,16.5,7,497,1465,164,67.7,40.6,2,2,6,6,3,3,9,3,3,193,121,422,252,4,12,4,1752122,1,1,1,1,1,1,9.1,8.8,27,21.9,167.5,78.6,807.1,19
46,53,Gregory,South Dakota,SD,88,31.7,26.3,31.5,17.2,8.5,931,1146,80,93.2,23.3,2,2,3,6,5,3,3,3,3,99,157,252,147,3,10,8,-2222,1,1,1,1,1,1,12.4,17.8,30.2,21,182.3,78.3,759.5,18.1
46,55,Haakon,South Dakota,SD,82,30.9,20.3,31.9,13,11.3,365,420,25,156.9,52.3,2,2,3,3,3,3,3,3,3,44,45,113,66,5,14,3,-2222,1,1,1,1,1,1,8.2,-1111.1,-1111.1,-1111.1,154.4,74.6,769.5,17
46,57,Hamlin,South Dakota,SD,40,24.5,23.4,23.8,23.3,5.1,676,974,77,0,0,1,1,3,3,3,3,4,3,3,120,90,307,201,6,13,3,194,1,1,1,1,1,1,9.8,4,-1111.1,17.7,156.6,78.8,806.9,9
46,59,Hand,South Dakota,SD,84,34.5,27.5,31,12.3,8.9,443,740,40,90.7,30.2,2,2,3,3,3,3,3,3,3,64,45,194,110,7,6,5,-2222,1,1,1,1,1,1,9.3,-1111.1,26.8,20.9,100.6,77,672,14.4
46,61,Hanson,South Dakota,SD,40,23.9,23.3,-1111.1,21.6,4.4,330,523,38,0,0,2,2,3,3,3,3,3,3,3,62,93,203,133,6,12,5,-2222,1,1,1,1,1,1,10.1,-1111.1,-1111.1,31.2,116.8,79.1,599.7,8.4
46,63,Harding,South Dakota,SD,85,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,282,184,19,0,0,2,1,3,3,3,3,5,3,3,31,23,69,44,3,4,5,-2222,1,1,1,1,1,1,7.8,-1111.1,-1111.1,-1111.1,176.7,77.5,704.3,-1111.1
46,65,Hughes,South Dakota,SD,38,19.7,23.9,27.7,17.3,6.8,1776,2095,261,100.7,53.3,1,2,3,8,3,6,6,3,5,327,256,934,583,21,41,259,-2222,1,1,1,1,1,1,10.2,6.3,24.3,22.4,142.1,78,760.8,11
46,67,Hutchinson,South Dakota,SD,58,28.2,21.9,25,13.1,5.7,809,1900,103,105.5,26.4,2,2,5,4,3,3,7,3,3,154,152,434,253,12,36,3,0,1,1,1,1,1,1,9.2,3.7,36.6,22.5,193,78.5,759.7,14.6
46,69,Hyde,South Dakota,SD,84,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,258,341,18,0,62,1,1,3,5,3,8,3,3,3,33,30,91,53,3,7,5,-2222,1,1,1,1,1,1,9,-1111.1,-1111.1,-1111.1,168,77,810.2,-1111.1
46,71,Jackson,South Dakota,SD,86,22.7,-1111.1,-1111.1,20.2,12.2,776,328,44,0,35,2,1,3,5,3,3,3,3,3,88,103,143,111,3,6,11,-2222,1,1,1,1,1,1,12,18.4,-1111.1,-1111.1,287.7,66.6,968.9,9.9
46,73,Jerauld,South Dakota,SD,81,32.7,26.4,29.8,14.3,6.2,270,548,20,93.6,46.8,1,2,3,3,3,3,3,3,3,46,38,129,72,6,13,3,-2222,1,1,1,1,1,1,14.4,-1111.1,-1111.1,-1111.1,149.3,78.5,687.1,12.6
46,75,Jones,South Dakota,SD,81,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,225,218,15,0,0,1,1,3,3,3,3,3,3,3,24,18,60,36,6,3,8,-2222,1,1,1,1,1,1,14,-1111.1,-1111.1,-1111.1,131,77,656.1,-1111.1
46,77,Kingsbury,South Dakota,SD,58,37.5,30.3,34.4,17.3,7.4,583,1393,111,72.3,36.2,1,1,5,3,5,3,3,3,3,122,203,322,193,9,18,4,-2222,1,1,1,1,1,1,10.7,0,36,20.2,195.5,79.2,840.4,14.1
46,79,Lake,South Dakota,SD,59,25.6,23.5,25.1,22.5,5.6,751,1811,194,63.4,36.2,2,2,3,5,3,3,3,3,3,256,202,639,461,12,22,6,42245,1,1,1,1,1,1,9.4,4.8,17.1,19.5,171.1,79.2,735.6,14.4
46,81,Lawrence,South Dakota,SD,39,17,14.5,23.4,20.5,6.2,2543,3207,518,125,35.7,2,2,3,20,5,3,9,3,3,455,510,1299,900,6,51,16,1215021,1,1,1,1,1,1,10.1,7.2,24.6,20.3,132.2,79,763.4,10.9
46,83,Lincoln,South Dakota,SD,38,19.8,18.9,18.7,20.6,4.3,1873,1739,177,104.9,18,2,1,3,10,4,3,8,3,3,466,419,1829,1263,18,48,23,104410,1,1,1,1,1,1,9.6,5,38.1,22.1,171.9,78.5,709.7,6.6
46,85,Lyman,South Dakota,SD,86,31.1,29.3,17.5,30.4,7.2,757,497,60,0,0,1,1,3,29,3,3,3,3,3,111,56,200,137,3,11,108,-2222,1,1,1,1,1,1,15.8,12.8,-1111.1,-1111.1,133.5,77,924.3,13.7
46,87,McCook,South Dakota,SD,58,23.1,22.9,24.2,15.9,6.2,597,1033,107,50.6,33.7,2,2,3,3,3,3,3,3,3,106,106,323,206,5,13,3,22392,1,1,1,1,1,1,9.6,8.8,33.4,26.5,241.7,79.1,823.7,9.8
46,89,McPherson,South Dakota,SD,84,23.3,26.6,35.8,16,12.8,339,511,26,76.4,38.2,2,1,3,3,3,3,6,3,3,53,70,152,85,6,9,3,-2222,1,1,1,1,1,1,8.4,-1111.1,-1111.1,22,230.4,77,659.7,23.9
46,91,Marshall,South Dakota,SD,81,33.2,31.1,32.4,20,7.4,556,922,67,45.3,22.6,2,2,3,3,3,3,3,3,3,102,124,253,157,6,19,5,-2222,1,1,1,1,1,1,6.9,-1111.1,-1111.1,24.6,177.7,76.8,696.4,16.7
46,93,Meade,South Dakota,SD,78,20.5,21.5,26.3,22.3,5,3268,2773,614,44.7,28.4,1,2,3,20,6,3,12,3,3,501,464,1337,889,12,53,30,-2222,1,1,1,1,1,1,9.6,7.6,20.1,17.9,145.2,77.5,824.7,12.6
46,95,Mellette,South Dakota,SD,86,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,556,253,26,0,0,1,1,3,7,3,3,3,3,3,55,21,105,78,3,3,15,-2222,1,1,1,1,1,1,16.6,-1111.1,-1111.1,-1111.1,139.6,66.6,1104,-1111.1
46,97,Miner,South Dakota,SD,84,34.5,24.8,-1111.1,14.4,11.8,351,615,46,0,38.7,1,1,3,3,3,3,3,3,3,61,76,150,90,5,5,3,-2222,1,1,1,1,1,1,8.8,-1111.1,-1111.1,29.3,161.1,79.1,785,19.1
46,99,Minnehaha,South Dakota,SD,11,20,21.7,22.6,22.3,5.3,12120,17837,2803,126.8,45.6,1,2,5,11,8,3,23,3,7,3275,1590,8810,5641,29,137,31,3505364,1,1,1,1,1,1,10.1,5.4,22.1,17.2,143.8,78.5,770.1,9.7
46,101,Moody,South Dakota,SD,40,21.2,25.8,25.7,22.5,8.8,734,850,84,0,45.2,2,2,3,10,7,3,3,3,3,194,133,370,247,6,14,9,-2222,1,1,1,1,1,1,12.7,8.8,-1111.1,19.5,264.4,79.2,771.6,13.6
46,103,Pennington,South Dakota,SD,20,20.2,19,23.8,23.2,5.4,11348,10959,2140,93,71.6,1,2,3,16,13,3,14,3,5,1951,2072,5145,3361,27,104,193,172555,1,1,1,1,1,1,10.9,8.4,23.3,17.7,156.9,77.6,806.4,12
46,105,Perkins,South Dakota,SD,84,31.8,21.3,28.2,13.7,7.4,643,754,64,0,33.1,1,2,3,3,3,3,3,3,3,73,46,176,99,3,9,3,6,1,1,1,1,1,1,6.2,-1111.1,-1111.1,-1111.1,144.7,74.6,774.4,17.3
46,107,Potter,South Dakota,SD,81,31.8,22.2,28.2,23.1,9.6,315,711,37,170.1,85.1,1,2,3,3,3,3,3,3,3,53,31,139,76,8,7,3,250,1,1,1,1,1,1,5.8,-1111.1,-1111.1,29.4,147.5,78,831.5,19.3
46,109,Roberts,South Dakota,SD,74,31.1,26.9,30.7,27.6,9,1910,1594,155,59.7,29.9,2,2,3,16,4,3,9,3,3,250,172,537,361,5,44,59,450,1,1,1,1,1,1,12.8,8.2,21.4,27,265.6,76.8,963,16.1
46,111,Sanborn,South Dakota,SD,81,32.1,26.2,-1111.1,19.3,3.9,391,529,56,0,0,1,2,3,3,3,3,3,3,3,57,46,146,89,8,8,5,0,1,1,1,1,1,1,7.9,-1111.1,-1111.1,29.6,142.6,78.5,801.7,11.4
46,113,Shannon,South Dakota,SD,86,21.7,29.7,21.1,42.4,9.8,4000,630,259,43.9,43.9,2,1,7,24,5,3,7,3,3,457,247,585,554,5,38,216,-2222,1,1,1,1,1,1,14,15.7,-1111.1,27.5,204.5,66.6,1869.6,16.1
46,115,Spink,South Dakota,SD,84,26.1,27.8,31.8,19.1,8.6,863,1447,237,29,43.5,2,2,5,7,3,3,6,3,3,146,109,393,244,7,16,7,-2222,1,1,1,1,1,1,7,2.6,21.6,25.6,179.9,78.8,817.2,14.6
46,117,Stanley,South Dakota,SD,78,26,25.3,31.1,19.1,8.7,365,326,47,0,0,1,2,3,3,3,5,6,3,3,54,46,159,100,6,8,26,-2222,1,1,1,1,1,1,10.6,-1111.1,-1111.1,-1111.1,129.3,78,806.8,12.9
46,119,Sully,South Dakota,SD,78,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,218,223,16,0,0,1,2,3,3,3,3,3,3,3,32,26,81,48,3,6,5,-2222,1,1,1,1,1,1,8.8,-1111.1,-1111.1,-1111.1,69.2,78,555.5,-1111.1
46,121,Todd,South Dakota,SD,66,29.8,36.4,26.4,39.9,13.7,3053,426,123,40.5,10.1,1,1,6,24,3,3,12,3,5,221,180,424,382,6,33,149,-2222,1,1,1,1,1,1,12.3,14.9,-1111.1,-1111.1,221.6,66.6,1393,16.3
46,123,Tripp,South Dakota,SD,88,30.7,29.4,23.4,18.9,7.1,1059,1183,104,82.4,49.5,2,2,5,9,3,3,3,3,3,115,127,341,213,6,22,18,-2222,1,1,1,1,1,1,12.2,15.4,39.4,19.1,196.2,77,805.6,16.7
46,125,Turner,South Dakota,SD,54,25,19.6,23.1,25.4,5.7,772,1632,125,11.7,23.5,2,1,3,4,3,3,3,3,3,181,122,486,297,12,32,3,156783,1,1,1,1,1,1,10.4,6.3,24.2,21.9,188.3,79.1,795,13.2
